Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
ScCl3,mp-23309,3.091015907,650.95,1233.15,960.0,4.400346841,43.0805926,13.47370731,-2.564096572,-5.087602081,2.136561368,55.51419338,40.204456,37.828728,4.751456,15.350772,39.64291789,37.43107235,39.92269966,37.62152936,40.48425146,38.05187134,1.3,1.15,0.3,0.35,1.230769231,1.103448276,1.264911064,1.12468265,1.334166406,1.178982612,19.0,18.0,2.0,7.5,18.78947368,17.85,18.89444363,17.92220806,19.10497317,18.08314132,3.5,3.25,0.5,1.25,3.428571429,3.2,3.464101615,3.223709795,3.535533906,3.278719262,10.0,13.5,7.0,12.0,5.1,7.846153846,7.141428429,11.01836119,12.20655562,14.79864859,2.26,2.71,0.9,2.03,1.90159292,2.374364641,2.073065363,2.559469974,2.432611765,2.819858152,16.195,16.7925,1.195,9.2925,16.10682309,16.72383395,16.15085137,16.75897686,16.2390286,16.82435957,992.8,582.2,821.2,324.8,313.5398872,221.8059,557.9268769,309.4192174,1288.418131,919.0940757,hal
ScF3,mp-10694,3.261298563,1331.5025,1825.15,1552.0,6.100037358,85.72151918,37.37077099,-4.320128096,-6.968657973,2.51182358,82.02341305,31.9771576,25.4877804,12.9787544,3.0098244,26.70939528,22.20346977,29.2248275,23.56321405,34.51067478,27.85611242,1.05,0.775,0.55,0.025,0.761904762,0.603773585,0.894427191,0.668740305,1.185326959,0.90967027,15.0,12.0,6.0,1.5,12.6,10.5,13.74772708,11.12337825,16.15549442,13.07669683,3.0,2.5,1.0,0.5,2.666666667,2.285714286,2.828427125,2.37841423,3.16227766,2.645751311,10.0,13.5,7.0,12.0,5.1,7.846153846,7.141428429,11.01836119,12.20655562,14.79864859,2.67,3.325,1.31,2.645,2.027265918,2.686253102,2.326542499,3.042965518,2.974054472,3.513217898,13.1,12.15,1.9,4.65,12.82442748,11.95729537,12.9614814,12.04859293,13.23706916,12.26091351,933.765,493.6475,880.235,413.3525,103.9912826,70.67811112,311.6142166,129.1538192,1283.250065,908.1839548,hal
SeO3,mp-27519,2.592343335,226.55,391.15,118.0,4.128049608,43.28158511,16.78480905,-0.88548932,-4.943716291,2.980741391,17.96506559,47.4797,31.73955,31.4803,7.74045,26.60742642,19.98284754,35.54310937,23.84676968,56.96780846,41.84084129,0.875,0.7375,0.275,0.1625,0.788571429,0.681481482,0.830662386,0.705972685,0.917196816,0.775,21.0,14.5,13.0,2.5,12.95238095,9.890909091,16.4924225,11.48648684,24.69817807,18.35755975,3.0,2.5,1.0,0.5,2.666666667,2.285714286,2.828427125,2.37841423,3.16227766,2.645751311,16.0,16.0,0.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,2.995,3.2175,0.445,1.9425,2.928881469,3.16393147,2.961756236,3.191933811,3.027878795,3.240497647,16.89,17.125,0.47,8.915,16.87692126,17.11505254,16.88345936,17.12007169,16.89653811,17.12983654,274.4,164.6,219.6,82.4,98.65597668,70.46121812,164.5332793,94.95485088,351.4534393,251.5179516,mix
SiO2,mp-546794,3.298012045,1387.283333,1986.15,1713.0,7.086621973,93.79198263,57.52993253,-3.277997669,-7.9162382,2.116918417,44.72779357,22.04245,20.0281,6.04305,1.304433333,20.38571705,18.67875813,21.19790435,19.30026109,22.8558101,20.82271925,0.85,0.766666667,0.25,0.033333333,0.776470588,0.707142857,0.812403841,0.734342046,0.886002257,0.802080628,11.0,10.0,3.0,0.666666667,10.18181818,9.333333333,10.58300524,9.640569057,11.40175425,10.39230485,2.5,2.333333333,0.5,0.333333333,2.4,2.25,2.449489743,2.289428485,2.549509757,2.380476143,15.0,15.33333333,1.0,6.0,14.93333333,15.27272727,14.96662955,15.30344946,15.03329638,15.3622915,2.67,2.926666667,0.77,1.66,2.447940075,2.708287293,2.556560189,2.822432052,2.778812696,3.015360675,14.71,15.59333333,2.65,7.553333333,14.23260367,15.14187078,14.46933309,15.37501624,14.9467923,15.79222171,870.9,598.8666667,816.1,525.8,106.151797,80.88625758,304.0519692,171.7481495,1193.518337,975.0171075,mix
Sm2O3,mp-218,3.416332565,2037.27,2608.15,2335.0,7.722335268,165.7157939,66.77743618,-3.871491252,-8.305963524,6.96176576,72.42401774,83.1797,69.74364,67.1803,50.54436,28.92135682,24.89935166,49.04762771,39.20262467,106.9207894,95.90015808,1.225,1.1,0.625,0.38,0.906122449,0.822222222,1.053565375,0.941368023,1.375227254,1.258967831,35.0,29.6,27.0,20.0,14.17142857,12.27722772,22.27105745,18.14724356,44.20407221,39.69886648,5.0,4.4,3.0,2.0,3.2,2.857142857,4.0,3.482202253,5.830951895,5.291502622,12.0,12.8,4.0,6.4,10.66666667,11.42857143,11.3137085,12.12573253,12.64911064,13.38656042,2.305,2.532,1.135,1.596,1.746117137,1.936862368,2.00619042,2.234649477,2.569289785,2.765451139,18.67,18.408,1.31,2.424,18.57808249,18.32098035,18.62398454,18.36403137,18.71590233,18.45269411,699.9,570.88,645.1,505.12,105.3093299,88.91811031,271.4884896,197.1320548,951.8476874,851.7111153,ox
SmB6,mp-6996,3.427023329,467.5785714,2673.15,2400.0,6.593720129,206.7867043,147.1718469,-0.455128529,-6.854275147,5.111503219,17.23997243,80.5855,30.74657143,69.7745,12.21342857,20.17164329,12.46347772,40.31801037,15.74670335,106.5950452,57.70540446,1.35,0.992857143,0.5,0.464285714,1.164814815,0.921129707,1.25399362,0.949881274,1.439618005,1.052717572,33.5,13.14285714,28.5,4.571428571,9.253731343,5.75596817,17.60681686,7.164289094,43.98295124,23.88663703,5.0,2.857142857,3.0,0.571428571,3.2,2.24,4.0,2.438027308,5.830951895,3.545621042,10.5,12.28571429,2.5,10.0,9.904761905,11.93442623,10.19803903,12.12890077,10.79351657,12.40967365,1.605,1.915714286,0.435,1.581428571,1.487102804,1.84410596,1.544927183,1.884248264,1.662904086,1.939753298,12.185,6.617142857,7.795,0.908571429,7.198375051,4.940737105,9.365479166,5.451088454,14.46500086,8.575988073,1847.0,2205.571429,502.0,1821.285714,1710.560368,2122.644688,1777.471519,2169.145211,1914.004441,2233.377679,bor
SmCl2,mp-867134,3.052366848,565.4166667,1128.15,855.0,4.487721648,47.04002616,14.18436278,-2.322555642,-4.731017118,4.145672857,62.84325983,92.9065,73.75533333,57.4535,26.48466667,57.37718114,47.57115902,73.01173248,57.38690014,109.2360856,91.50948952,1.425,1.283333333,0.425,0.05,1.298245614,1.180851064,1.360147051,1.227601026,1.487027236,1.344432966,39.5,32.0,22.5,9.333333333,26.6835443,22.42553191,32.46536616,26.16755691,45.45877253,38.39270764,5.5,4.666666667,2.5,0.666666667,4.363636364,3.789473684,4.898979486,4.160167646,6.041522987,5.228129047,12.5,14.0,4.5,8.666666667,10.88,12.36363636,11.66190379,13.22297804,13.28533026,14.62873884,2.165,2.496666667,0.995,1.716666667,1.707713626,2.016654545,1.922810443,2.269098467,2.382698051,2.66708955,18.685,18.25333333,1.295,4.933333333,18.59524752,18.17535484,18.64006974,18.21370155,18.72982248,18.2941211,758.3,562.7333333,586.7,333.9333333,304.3676645,241.9646352,480.4185675,340.867517,958.7678447,789.0750112,hal
SmCl3,mp-867875,2.981886531,494.2,959.15,686.0,4.518646613,30.05917517,9.880275417,-2.646001911,-4.765810763,2.85878937,62.84325983,92.9065,64.17975,57.4535,11.00025,57.37718114,43.82611728,73.01173248,50.8771555,109.2360856,81.20787404,1.425,1.2125,0.425,0.2875,1.298245614,1.129770992,1.360147051,1.166253425,1.487027236,1.26713259,39.5,28.25,22.5,2.75,26.6835443,20.76847291,32.46536616,23.49279091,45.45877253,34.31836243,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,12.5,14.75,4.5,10.75,10.88,13.26829268,11.66190379,14.0802118,13.28533026,15.2561463,2.165,2.6625,0.995,2.0775,1.707713626,2.217211394,1.922810443,2.464970791,2.382698051,2.798468331,18.685,18.0375,1.295,8.0475,18.59524752,17.97244019,18.64006974,18.00418876,18.72982248,18.07233175,758.3,464.95,586.7,207.55,304.3676645,219.4665526,480.4185675,287.123364,958.7678447,688.7243062,hal
SmF3,mp-7384,3.198423385,1202.7525,1579.15,1306.0,6.284497041,173.0622376,57.32252354,-4.468193347,-6.713026566,6.51059387,86.11033295,84.6792016,51.8388024,65.6807984,23.3411976,33.73437457,24.3074337,53.44716929,31.86551227,107.1659202,76.95931973,1.175,0.8375,0.675,0.0875,0.787234043,0.611570248,0.961769203,0.693458435,1.355083023,1.021334911,35.5,22.25,26.5,8.75,15.71830986,11.44615385,23.62202362,14.58074801,44.30011287,31.96482442,5.0,3.5,3.0,0.5,3.2,2.461538462,4.0,2.828427125,5.830951895,4.358898944,12.5,14.75,4.5,10.75,10.88,13.26829268,11.66190379,14.0802118,13.28533026,15.2561463,2.575,3.2775,1.405,2.6925,1.80838835,2.486835781,2.157915661,2.930615009,2.933368371,3.496072797,15.59,13.395,4.39,3.405,14.35381655,12.58228845,14.95914436,12.94381771,16.19630205,13.92408345,699.265,376.3975,645.735,296.1025,102.9621817,70.43886189,268.324151,119.8473688,951.811552,674.0959469,hal
SnCl2,mp-569152,2.715292858,236.39,519.15,246.0,3.110579765,26.40955639,8.793794629,-1.395112604,-3.561778248,3.575402659,30.23236739,77.0815,63.20533333,41.6285,15.93466667,54.59968514,46.27015824,64.87392103,53.03929736,87.6041646,74.39958449,1.225,1.15,0.225,0.183333333,1.183673469,1.115384615,1.204159458,1.131851196,1.245491871,1.169401556,33.5,28.0,16.5,5.333333333,25.37313433,21.79487179,29.15475947,24.3569338,37.3430047,32.03123476,4.0,3.666666667,1.0,0.333333333,3.75,3.461538462,3.872983346,3.556893304,4.123105626,3.785938897,15.5,16.0,1.5,6.666666667,15.35483871,15.86666667,15.42724862,15.93462911,15.5724115,16.0623784,2.56,2.76,0.6,1.453333333,2.419375,2.62440678,2.488694437,2.694904702,2.629372549,2.817374664,16.84,17.02333333,0.55,6.163333333,16.82203682,17.00719031,16.83101601,17.0153185,16.8489792,17.03122916,338.34,282.76,166.74,53.96,256.1675474,220.0236799,294.400625,245.9224893,377.1951527,323.5217285,hal
SnF2,mp-7457,2.68677029,282.1033333,486.15,213.0,4.260084732,57.34888931,17.17868735,-2.594698466,-4.872496882,4.480943264,63.94411175,68.8542016,52.23560213,49.8557984,26.90439787,32.75472508,26.38617684,47.49000362,34.99240847,85.00883314,70.27076857,0.975,0.816666667,0.475,0.15,0.743589744,0.639705882,0.851469318,0.713021574,1.084550598,0.931396801,29.5,22.66666667,20.5,10.66666667,15.25423729,12.3853211,21.21320344,15.93987854,35.92352989,29.78814082,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,15.5,16.0,1.5,6.666666667,15.35483871,15.86666667,15.42724862,15.93462911,15.5724115,16.0623784,2.97,3.306666667,1.01,2.0,2.626531987,2.962329114,2.792991228,3.142973639,3.137036818,3.441046352,13.745,12.89666667,2.545,2.036666667,13.27377228,12.5021471,13.50733134,12.68972985,13.97862833,13.11797876,279.305,204.0466667,225.775,132.6733333,96.80074614,76.25416917,164.4291106,113.1144842,359.1456998,294.8653524,hal
SnO2,mp-856,3.279473019,1698.256667,1903.15,1630.0,5.451813855,125.2554717,48.12476601,-2.123390066,-6.284598705,6.608865506,42.16638471,67.3547,50.23626667,51.3553,28.90373333,28.19831094,22.48393896,43.58083035,31.2055302,84.69960124,69.77111556,1.025,0.883333333,0.425,0.083333333,0.848780488,0.745714286,0.932737905,0.805174788,1.109617051,0.969965635,29.0,22.0,21.0,11.33333333,13.79310345,11.11111111,20.0,14.73612599,35.80502758,29.59729717,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,15.0,15.33333333,1.0,6.0,14.93333333,15.27272727,14.96662955,15.30344946,15.03329638,15.3622915,2.7,2.946666667,0.74,1.64,2.497185185,2.74826087,2.596613179,2.851834502,2.799571396,3.028134739,16.825,17.00333333,0.535,6.143333333,16.80798811,16.98804966,16.81649191,16.99574378,16.83350379,17.01081323,279.94,204.8933333,225.14,131.8266667,98.87255841,77.97020733,166.3682181,114.8965786,359.2414553,295.020839,ox
SrB6,mp-242,3.399353506,344.7214286,2508.15,2235.0,6.176240216,130.7611809,124.3607325,-0.449629501,-6.416175944,3.417060889,25.69745635,49.2155,21.78371429,38.4045,3.250571429,19.24718473,12.35868708,30.77758633,14.57758201,62.4265253,34.59671893,1.425,1.014285714,0.575,0.442857143,1.192982456,0.926070039,1.303840481,0.960519578,1.536635936,1.091198555,21.5,9.714285714,16.5,1.142857143,8.837209302,5.708154506,13.78404875,6.680370007,27.10166047,15.09020496,3.5,2.428571429,1.5,1.0,2.857142857,2.1875,3.16227766,2.279704562,3.807886553,2.645751311,7.5,11.42857143,5.5,10.85714286,3.466666667,7.28,5.099019514,9.949766131,9.300537619,12.05937691,1.495,1.884285714,0.545,1.612857143,1.29632107,1.752713178,1.392120684,1.829005217,1.591241654,1.92250209,19.165,8.611428571,14.775,1.085714286,7.774411688,5.013585541,12.20641635,5.879724729,24.19912912,13.45657672,1699.5,2163.428571,649.5,1863.428571,1451.279788,1996.201873,1570.493553,2093.759387,1819.381901,2210.665898,bor
SrBr2,mp-567744,2.961966586,388.95,916.15,643.0,3.633440624,27.19984202,9.900648145,-2.149131266,-3.803576044,3.755932998,63.57901258,83.762,82.476,3.858,24.06266667,83.5843041,82.32043646,83.67310488,82.39738521,83.85080088,82.55616842,1.575,1.433333333,0.425,0.1,1.46031746,1.339805825,1.516575089,1.382956624,1.63133381,1.488287607,36.5,36.0,1.5,10.66666667,36.43835616,35.94594595,36.46916506,35.97271595,36.53080892,36.02776707,4.5,4.333333333,0.5,1.0,4.444444444,4.285714286,4.472135955,4.30886938,4.527692569,4.358898944,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,1.955,2.29,1.005,1.656666667,1.438363171,1.735802469,1.676901905,2.02660453,2.198192439,2.478285698,26.86,24.5,7.08,1.873333333,24.99379002,22.97512663,25.91009842,23.68035112,27.77743689,25.39304629,657.9,527.2,392.1,172.8,424.2134063,353.9056556,528.2896933,420.1777819,765.8817272,643.8942149,hal
SrCl2,mp-23209,3.059620209,682.75,1147.15,874.0,4.085607253,38.98633452,13.0931802,-2.881729978,-4.280791047,3.008534475,70.5072289,61.5365,52.842,26.0835,5.571333333,50.48047679,44.23106406,55.73501467,47.93319854,66.83629107,58.28405962,1.5,1.333333333,0.5,0.0,1.333333333,1.2,1.414213562,1.25992105,1.58113883,1.414213562,27.5,24.0,10.5,1.333333333,23.49090909,20.83870968,25.41653005,22.22766348,29.43637206,25.96150997,4.0,3.666666667,1.0,0.333333333,3.75,3.461538462,3.872983346,3.556893304,4.123105626,3.785938897,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,2.055,2.423333333,1.105,1.79,1.460827251,1.779841897,1.732628062,2.116894706,2.333248808,2.63778316,25.665,22.90666667,8.275,0.28,22.99694526,20.76521403,24.29437383,21.73219871,26.96604995,24.19881402,610.8,464.4,439.2,235.6,294.9901768,237.955626,424.4761477,313.8638435,752.3119566,622.1985535,hal
SrF2,mp-981,3.243075272,1364.463333,1750.15,1477.0,5.405644787,74.25833411,32.40052644,-4.251848406,-5.762042247,4.133836695,89.92612755,53.3092016,41.8722688,34.3107984,16.54106453,31.22613054,25.71026215,40.80000108,31.62368557,63.39638682,52.91232701,1.25,1.0,0.75,0.333333333,0.8,0.666666667,1.0,0.793700526,1.457737974,1.224744871,23.5,18.66666667,14.5,6.666666667,14.55319149,12.07058824,18.49324201,14.54642276,27.61340254,23.13727152,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,2.465,2.97,1.515,2.336666667,1.533874239,1.929081633,1.944479365,2.468860681,2.893345814,3.295618303,22.57,18.78,11.37,3.846666667,16.84217988,14.42063733,19.49687154,16.20749742,25.27215464,21.62408842,551.765,385.6866667,498.235,314.3133333,101.8667367,78.29911819,237.0791007,144.3647829,743.426345,607.7913353,hal
SrI2,mp-568284,2.909101173,203.25,811.15,538.0,3.139955339,18.606564,8.948472419,-1.709495165,-3.288661626,4.242869104,51.85847136,107.262235,113.8096467,19.642235,55.39631333,103.6652803,110.4044995,105.4484218,112.1637092,109.0458823,115.3064806,1.7,1.6,0.3,0.266666667,1.647058824,1.555555556,1.673320053,1.576747033,1.72626765,1.624807681,45.5,48.0,7.5,22.66666667,44.26373626,46.8372093,44.87761134,47.43640613,46.1139892,48.51803788,5.0,5.0,0.0,1.666666667,5.0,5.0,5.0,5.0,5.0,5.0,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,1.805,2.09,0.855,1.456666667,1.4,1.6625,1.58965405,1.887247938,1.997260624,2.240066963,29.83,28.46,4.11,5.833333333,29.26372109,27.97874359,29.54550389,28.2109637,30.11180832,28.72258345,718.425,607.9,331.575,92.1,565.3930473,490.0084444,637.3323309,539.6243027,791.249936,683.5704901,hal
SrO,mp-2472,3.447801241,2251.75,2804.15,2531.0,5.602737525,77.09093135,38.07095296,-3.084744534,-6.052317895,4.877526424,78.77573323,51.8097,51.8097,35.8103,35.8103,27.05801091,27.05801091,37.44152011,37.44152011,62.98112892,62.98112892,1.3,1.3,0.7,0.7,0.923076923,0.923076923,1.095445115,1.095445115,1.476482306,1.476482306,23.0,23.0,15.0,15.0,13.2173913,13.2173913,17.43559577,17.43559577,27.45906044,27.45906044,3.5,3.5,1.5,1.5,2.857142857,2.857142857,3.16227766,3.16227766,3.807886553,3.807886553,9.0,9.0,7.0,7.0,3.555555556,3.555555556,5.656854249,5.656854249,11.40175425,11.40175425,2.195,2.195,1.245,1.245,1.488838269,1.488838269,1.807761046,1.807761046,2.523499554,2.523499554,25.65,25.65,8.29,8.29,22.97069786,22.97069786,24.27340932,24.27340932,26.95638329,26.95638329,552.4,552.4,497.6,497.6,104.1636495,104.1636495,239.8749674,239.8749674,743.4726088,743.4726088,ox
TbCl3,mp-570232,2.919679409,295.2,831.15,558.0,4.552486869,41.69807409,12.81591839,-2.709219761,-4.808199519,3.520047927,65.38558596,97.189175,66.3210875,61.736175,13.1415875,57.97333328,43.99891364,75.06251017,51.58673447,115.1394417,85.18804567,1.375,1.1875,0.375,0.3125,1.272727273,1.12,1.322875656,1.150163317,1.425219281,1.231107225,41.0,29.0,24.0,3.5,26.95121951,20.8490566,33.24154028,23.77196216,47.50789408,35.67912555,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,14.0,15.5,3.0,10.0,13.35714286,14.96,13.67479433,15.24701622,14.31782106,15.71623365,2.13,2.645,1.03,2.095,1.631924883,2.152321981,1.86440339,2.427244263,2.365967033,2.791361675,18.345,17.8675,0.955,8.2175,18.29528482,17.83115952,18.32012555,17.8490051,18.36984077,17.88663118,900.3,535.95,728.7,278.55,310.4925025,221.0385482,528.7120199,301.2092008,1158.25031,827.946357,hal
TbI3,mp-867231,3.089958071,532.7625,1230.15,957.0,3.476128413,13.04737002,6.956877286,-1.377955544,-3.679553868,3.984248352,45.57790737,142.91491,134.90969,16.01044,55.447015,141.121296,133.6358331,142.0152714,134.2474311,143.8089208,135.6203344,1.575,1.4875,0.175,0.6125,1.555555556,1.473684211,1.565247584,1.480319769,1.584692399,1.495200655,59.0,56.0,6.0,23.5,58.38983051,55.56451613,58.69412236,55.77444294,59.30430001,56.24055476,6.5,5.75,1.5,1.75,6.153846154,5.517241379,6.32455532,5.623413252,6.670832032,5.894913061,14.0,15.5,3.0,10.0,13.35714286,14.96,13.67479433,15.24701622,14.31782106,15.71623365,1.88,2.27,0.78,1.72,1.556382979,1.963758389,1.710555465,2.133091076,2.035386941,2.36837497,22.51,24.115,3.21,14.465,22.05224345,23.74532409,22.27994614,23.93825839,22.73772636,24.27470494,1007.925,697.3875,621.075,117.1125,625.2237518,477.9647885,793.8379243,554.1626124,1183.91172,880.7099079,hal
TeF4,mp-561664,2.604388073,214.794,402.15,129.0,3.725607585,50.61576162,15.41200561,-2.492356209,-4.257456503,3.963945904,58.67076222,73.2992016,40.71872256,54.3007984,10.32127744,33.07261465,22.89576464,49.23612747,27.80633913,91.22143203,59.5407714,0.95,0.68,0.45,0.12,0.736842105,0.573770492,0.836660027,0.61432984,1.051189802,0.769415363,30.5,17.6,21.5,3.2,15.3442623,10.78341014,21.63330765,12.78187824,37.31621631,24.60894146,3.5,2.6,1.5,0.6,2.857142857,2.272727273,3.16227766,2.402248868,3.807886553,2.863564213,16.5,16.8,0.5,10.4,16.48484848,16.79012346,16.4924225,16.79512087,16.50757402,16.80476123,3.04,3.604,0.94,2.764,2.749342105,3.375605816,2.891020581,3.502275585,3.182011942,3.681619209,15.83,13.052,4.63,4.868,14.47580543,12.31470335,15.13776734,12.63442681,16.49320466,13.56739916,388.095,187.356,334.565,101.708,99.67659929,65.69591736,196.6824593,90.08751306,512.3977637,326.710673,mix
TeO2,mp-2125,3.002662732,728.73,1006.15,733.0,4.610048209,68.07272348,24.55137224,-1.504898023,-5.383108645,5.362720486,36.16700715,71.7997,53.1996,55.8003,31.86706667,28.4335929,22.58327386,45.18322078,31.96583271,90.93332942,74.81916332,1.0,0.866666667,0.4,0.066666667,0.84,0.741176471,0.916515139,0.795811442,1.077032961,0.945163125,30.0,22.66666667,22.0,12.0,13.86666667,11.14285714,20.39607805,14.93004463,37.20215048,30.72458299,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,16.0,16.0,0.0,5.333333333,16.0,16.0,16.0,16.0,16.0,16.0,2.77,2.993333333,0.67,1.593333333,2.607942238,2.836649215,2.687749988,2.918179888,2.84987719,3.05925917,18.91,18.39333333,1.55,4.753333333,18.78295082,18.28340426,18.84636835,18.33728453,18.97341825,18.45129444,388.73,277.42,333.93,204.3533333,101.8747408,79.19720022,199.0019296,129.4687767,512.4648845,419.6202869,mix
ThCl4,mp-567431,3.018346762,482.87,1043.15,770.0,4.766846357,51.78040392,16.2948395,-2.638258406,-5.124110837,4.4504483,57.89063401,133.74553,74.770012,98.29253,18.045212,61.50818903,42.68576487,90.69975381,51.62193002,165.9797827,108.5074395,1.4,1.16,0.4,0.44,1.285714286,1.097560976,1.341640786,1.124746113,1.456021978,1.203328717,53.5,31.6,36.5,4.4,28.59813084,20.29177719,39.11521443,23.72507746,64.76495966,43.02557379,6.0,4.2,3.0,0.6,4.5,3.461538462,5.196152423,3.737192819,6.708203932,4.837354649,10.5,14.4,6.5,12.8,6.476190476,10.3030303,8.246211251,12.72832147,12.34908904,15.31012737,2.23,2.788,0.93,2.268,1.842152466,2.456937799,2.02682017,2.645686228,2.416153969,2.88556407,18.595,17.872,1.205,9.952,18.51691315,17.82389481,18.5559155,17.84730739,18.63400252,17.89797977,1143.3,560.28,971.7,285.72,317.4442404,210.2356458,602.4400385,283.5801978,1500.445194,958.2287034,hal
Ti2O3,mp-458,3.380780879,1593.87,2403.15,2130.0,7.638233388,212.9258892,123.7009619,-3.312792627,-9.018213044,4.52357834,59.44454949,31.9332,28.74644,15.9338,9.54716,23.98266631,21.80649636,27.6738736,24.80142883,35.68774642,32.712205,1.0,0.92,0.4,0.2,0.84,0.777777778,0.916515139,0.842057919,1.077032961,1.0,15.0,13.6,7.0,4.0,11.73333333,10.73170732,13.26649916,11.99010716,16.55294536,15.23154621,3.0,2.8,1.0,0.4,2.666666667,2.5,2.828427125,2.639015822,3.16227766,2.966479395,10.0,11.2,6.0,8.0,6.4,7.272727273,8.0,9.18958684,11.66190379,12.64911064,2.49,2.68,0.95,1.448,2.127550201,2.303304348,2.301651581,2.494269372,2.665070356,2.837040712,14.0,14.672,3.36,6.16,13.1936,13.85882353,13.59082043,14.27271138,14.39755535,15.03680817,997.9,809.28,943.1,743.52,106.5906403,89.64602367,326.1392341,228.2856167,1373.041157,1228.329851,ox
TiCl2,mp-28116,3.116657546,546.75,1308.15,1035.0,4.316106757,54.53861226,17.11780467,-1.755443462,-5.223028393,2.682312796,48.11290095,41.66,39.591,6.207,7.679666667,40.73520766,38.80785637,41.19500881,39.18447782,42.11985813,40.02116151,1.2,1.133333333,0.2,0.2,1.166666667,1.105263158,1.183215957,1.118688942,1.216552506,1.148912529,19.5,18.66666667,2.5,4.0,19.17948718,18.39344262,19.33907961,18.52565226,19.65960325,18.81488772,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,10.5,12.66666667,6.5,10.0,6.476190476,8.16,8.246211251,10.49508462,12.34908904,14.07124728,2.35,2.62,0.81,1.593333333,2.070808511,2.339615385,2.20599184,2.486747149,2.485678982,2.729029131,14.015,15.14,3.375,8.046666667,13.20225473,14.35450737,13.60255858,14.76319187,14.41564601,15.47076598,1056.3,761.4,884.7,532.6,315.3229196,246.5035524,577.1270224,385.2003746,1377.847517,1129.361784,hal
TiI4,mp-541013,2.626494345,-274.53,423.15,150.0,2.934408532,16.9623021,7.713023716,-0.728078762,-3.526296582,4.366869075,26.91887058,87.385735,111.096976,39.518735,91.950176,69.51404901,95.39983569,77.93931143,104.4212235,95.90618905,115.5077727,1.4,1.4,0.0,0.84,1.4,1.4,1.4,1.4,1.4,1.4,37.5,46.8,15.5,38.0,31.09333333,41.34751773,34.14674216,44.45342543,40.57708713,48.41487375,4.5,4.8,0.5,3.2,4.444444444,4.761904762,4.472135955,4.781762499,4.527692569,4.816637832,10.5,14.4,6.5,12.8,6.476190476,10.3030303,8.246211251,12.72832147,12.34908904,15.31012737,2.1,2.436,0.56,1.82,1.950666667,2.322222222,2.023956521,2.384566583,2.173384457,2.476852842,18.18,22.704,7.54,18.448,15.05284928,20.03960164,16.54269627,21.55783269,19.68156498,23.49162915,1163.925,697.68,777.075,78.72,645.1239126,460.6119914,866.5309285,534.1204276,1399.488107,934.46163,hal
