Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
GeSe,mp-10759,2.97319715,87.45,940.15,667.0,3.441989135,50.30455466,22.30376437,-0.209102856,-4.26581441,5.536591818,7.030620524,75.8,75.8,3.16,3.16,75.66826385,75.66826385,75.73410328,75.73410328,75.86583948,75.86583948,1.2,1.2,0.05,0.05,1.197916667,1.197916667,1.198957881,1.198957881,1.201041215,1.201041215,33.0,33.0,1.0,1.0,32.96969697,32.96969697,32.984845,32.984845,33.01514804,33.01514804,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,15.0,15.0,1.0,1.0,14.93333333,14.93333333,14.96662955,14.96662955,15.03329638,15.03329638,2.28,2.28,0.27,0.27,2.248026316,2.248026316,2.263956713,2.263956713,2.295931184,2.295931184,15.025,15.025,1.395,1.395,14.89548087,14.89548087,14.96010027,14.96010027,15.0896206,15.0896206,852.7,852.7,358.7,358.7,701.8079043,701.8079043,773.5836089,773.5836089,925.0745808,925.0745808,mix
GeSe2,mp-10074,2.991292544,247.0166667,980.15,707.0,3.318156243,29.28269206,14.84268717,-0.254000735,-4.12377893,4.305992284,7.030620524,75.8,76.85333333,3.16,28.42666667,75.66826385,76.73458437,75.73410328,76.79448606,75.86583948,76.91105859,1.2,1.183333333,0.05,0.35,1.197916667,1.181506849,1.198957881,1.182411281,1.201041215,1.184271928,33.0,33.33333333,1.0,12.0,32.96969697,33.30612245,32.984845,33.31981674,33.01514804,33.346664,4.0,4.0,0.0,1.333333333,4.0,4.0,4.0,4.0,4.0,4.0,15.0,15.33333333,1.0,6.0,14.93333333,15.27272727,14.96662955,15.30344946,15.03329638,15.3622915,2.28,2.37,0.27,1.03,2.248026316,2.340410959,2.263956713,2.355548982,2.295931184,2.383631683,15.025,15.49,1.395,6.403333333,14.89548087,15.37119505,14.96010027,15.43171002,15.0896206,15.54573575,852.7,733.1333333,358.7,74.46666667,701.8079043,615.5015085,773.5836089,666.1629718,925.0745808,807.3747498,mix
GeTe,mp-938,2.999195811,31.12,998.15,725.0,3.207728835,38.01177966,20.40725535,-0.09497999,-3.97538627,5.909652336,0.202295107,100.12,100.12,27.48,27.48,92.57754694,92.57754694,96.27493963,96.27493963,103.8227567,103.8227567,1.325,1.325,0.075,0.075,1.320754717,1.320754717,1.322875656,1.322875656,1.327120944,1.327120944,42.0,42.0,10.0,10.0,39.61904762,39.61904762,40.79215611,40.79215611,43.17406629,43.17406629,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,15.0,15.0,1.0,1.0,14.93333333,14.93333333,14.96662955,14.96662955,15.03329638,15.03329638,2.055,2.055,0.045,0.045,2.054014599,2.054014599,2.05450724,2.05450724,2.055492642,2.055492642,17.045,17.045,3.415,3.415,16.36079789,16.36079789,16.6993952,16.6993952,17.38373521,17.38373521,967.03,967.03,244.37,244.37,905.2773171,905.2773171,935.6443363,935.6443363,997.4285527,997.4285527,mix
HfB2,mp-1994,3.546931134,1121.816667,3523.15,3250.0,7.548882903,261.7189918,188.3017059,-1.017879029,-8.789867713,11.12171908,12.79425725,94.6505,66.704,83.8395,52.28933333,20.38716531,15.73982553,43.92784299,27.52845734,126.4427891,103.4286155,1.2,1.083333333,0.35,0.05,1.097916667,1.000632911,1.147824028,1.038460184,1.25,1.132475165,38.5,27.33333333,33.5,20.66666667,9.350649351,7.248322148,18.97366596,12.16440399,51.03430219,41.76920716,4.0,3.333333333,2.0,0.666666667,3.0,2.571428571,3.464101615,2.884499141,4.472135955,3.829708431,8.5,10.0,4.5,7.333333333,6.117647059,7.428571429,7.211102551,8.776382955,9.617692031,10.86278049,1.67,1.793333333,0.37,0.926666667,1.588023952,1.714655172,1.628496239,1.755501598,1.710497004,1.826946451,8.915,7.406666667,4.525,1.553333333,6.618238923,5.66053086,7.681249898,6.374450745,9.997642222,8.547471361,2427.5,2401.333333,78.5,730.6666667,2424.961483,2399.100937,2426.23041,2400.208854,2428.768927,2402.473586,bor
HfN,mp-2828,3.563261509,2373.625,3658.15,3385.0,7.74470858,251.9466669,143.2042024,-1.938635741,-10.89346422,13.68399725,53.08815576,96.24835,96.24835,82.24165,82.24165,25.97505186,25.97505186,50.00055883,50.00055883,126.5995019,126.5995019,1.1,1.1,0.45,0.45,0.915909091,0.915909091,1.003742995,1.003742995,1.188486432,1.188486432,39.5,39.5,32.5,32.5,12.75949367,12.75949367,22.44994432,22.44994432,51.15173506,51.15173506,4.0,4.0,2.0,2.0,3.0,3.0,3.464101615,3.464101615,4.472135955,4.472135955,9.5,9.5,5.5,5.5,6.315789474,6.315789474,7.745966692,7.745966692,10.9772492,10.9772492,2.17,2.17,0.87,0.87,1.821198157,1.821198157,1.987963782,1.987963782,2.337905045,2.337905045,13.49,13.49,0.05,0.05,13.48981468,13.48981468,13.48990734,13.48990734,13.49009266,13.49009266,1284.525,1284.525,1221.475,1221.475,123.0052354,123.0052354,397.4962893,397.4962893,1772.570352,1772.570352,nitr_gr
Hg2Br2,mp-23177,2.831325766,428.09,678.15,405.0,1.22248873,19.98088676,6.046638154,-0.42509156,-1.39536934,6.678630235,20.57841474,140.247,140.247,60.343,60.343,114.2836806,114.2836806,126.6015141,126.6015141,152.6777608,152.6777608,1.325,1.325,0.175,0.175,1.301886792,1.301886792,1.313392554,1.313392554,1.33650664,1.33650664,57.5,57.5,22.5,22.5,48.69565217,48.69565217,52.91502622,52.91502622,61.74544518,61.74544518,5.0,5.0,1.0,1.0,4.8,4.8,4.898979486,4.898979486,5.099019514,5.099019514,14.5,14.5,2.5,2.5,14.06896552,14.06896552,14.28285686,14.28285686,14.71393897,14.71393897,2.48,2.48,0.48,0.48,2.387096774,2.387096774,2.433105012,2.433105012,2.526024545,2.526024545,16.935,16.935,2.845,2.845,16.45705344,16.45705344,16.6943164,16.6943164,17.17231056,17.17231056,250.06,250.06,15.74,15.74,249.0692474,249.0692474,249.564132,249.564132,250.5548866,250.5548866,hal
Hg2Cl2,mp-22897,2.902084518,595.19,798.15,525.0,1.4277436,21.93484437,5.786483968,-0.840670492,-1.61941049,6.256326939,28.56626863,118.0215,118.0215,82.5685,82.5685,60.25611664,60.25611664,84.32981246,84.32981246,144.0369107,144.0369107,1.25,1.25,0.25,0.25,1.2,1.2,1.224744871,1.224744871,1.274754878,1.274754878,48.5,48.5,31.5,31.5,28.04123711,28.04123711,36.87817783,36.87817783,57.83165223,57.83165223,4.5,4.5,1.5,1.5,4.0,4.0,4.242640687,4.242640687,4.74341649,4.74341649,14.5,14.5,2.5,2.5,14.06896552,14.06896552,14.28285686,14.28285686,14.71393897,14.71393897,2.58,2.58,0.58,0.58,2.449612403,2.449612403,2.513961018,2.513961018,2.644390289,2.644390289,15.74,15.74,1.65,1.65,15.56703304,15.56703304,15.65327761,15.65327761,15.82624719,15.82624719,202.96,202.96,31.36,31.36,198.1144659,198.1144659,200.5225972,200.5225972,205.3684766,205.3684766,hal
HgTe,mp-2730,2.975959994,467.66,946.15,673.0,1.49611337,22.03970464,8.8744618,-0.163371105,-1.88683608,7.377919078,0.24968776,164.095,164.095,36.495,36.495,155.9784515,155.9784515,159.9852618,159.9852618,168.1042952,168.1042952,1.45,1.45,0.05,0.05,1.448275862,1.448275862,1.449137675,1.449137675,1.450861813,1.450861813,66.0,66.0,14.0,14.0,63.03030303,63.03030303,64.49806199,64.49806199,67.46851117,67.46851117,5.5,5.5,0.5,0.5,5.454545455,5.454545455,5.477225575,5.477225575,5.522680509,5.522680509,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,2.05,2.05,0.05,0.05,2.048780488,2.048780488,2.049390153,2.049390153,2.050609665,2.050609665,17.275,17.275,3.185,3.185,16.68778003,16.68778003,16.97885155,16.97885155,17.56615638,17.56615638,478.49,478.49,244.17,244.17,353.891808,353.891808,411.5017512,411.5017512,537.1886717,537.1886717,chalc
In2S3,mp-22216,3.121609081,918.234,1323.15,1050.0,3.83707821,45.03660951,19.38385501,-0.931001524,-4.115468936,4.365749954,14.7856211,73.4415,65.1662,41.3765,26.6882,50.13022841,45.05363854,60.67651251,53.41001963,84.29512841,76.74742852,1.275,1.22,0.275,0.02,1.215686275,1.165413534,1.24498996,1.191605994,1.304319746,1.249399856,32.5,29.2,16.5,10.0,24.12307692,21.89944134,28.0,25.0351629,36.44859394,33.37663854,4.0,3.8,1.0,0.2,3.75,3.571428571,3.872983346,3.680109614,4.123105626,3.924283374,14.5,14.8,1.5,4.4,14.34482759,14.64788732,14.4222051,14.72479749,14.57737974,14.87279395,2.18,2.26,0.4,0.836,2.106605505,2.186857143,2.142988567,2.224025818,2.216393467,2.293730586,15.645,15.622,0.115,3.014,15.64415468,15.62118969,15.64457734,15.62159444,15.64542265,15.62240634,409.055,404.916,20.695,61.116,408.007994,403.9209427,408.5311616,404.4148083,409.5781684,405.4233821,chalc
In2Se3,mp-612740,3.065635725,694.85,1163.15,890.0,3.113275546,30.4139349,14.63407841,-0.518619445,-3.716839824,5.037796362,13.77629102,96.889,93.3032,17.929,1.4488,93.57129581,90.23187187,95.21569871,91.71666929,98.53388941,94.94249949,1.35,1.31,0.2,0.07,1.32037037,1.282374101,1.335102992,1.295840006,1.364734406,1.324575404,41.5,40.0,7.5,0.8,40.14457831,38.74418605,40.81666326,39.35190691,42.17226577,40.66939882,4.5,4.4,0.5,0.4,4.444444444,4.347826087,4.472135955,4.373448296,4.527692569,4.427188724,14.5,14.8,1.5,4.4,14.34482759,14.64788732,14.4222051,14.72479749,14.57737974,14.87279395,2.165,2.242,0.385,0.818,2.096535797,2.173850575,2.130492901,2.208473077,2.198965666,2.273512701,16.09,16.156,0.33,3.548,16.08323182,16.14947579,16.08661555,16.15274648,16.09338373,16.15923513,461.875,468.3,32.125,124.5,459.6405954,466.1247118,460.7564433,467.2211817,462.9908544,469.3566075,chalc
InAs,mp-20305,3.084987144,456.275,1216.15,943.0,2.914638925,34.85919031,18.26598487,-0.2289677,-3.934063595,5.335683812,3.921056085,94.8698,94.8698,19.9482,19.9482,90.6753073,90.6753073,92.74884511,92.74884511,96.94436361,96.94436361,1.35,1.35,0.2,0.2,1.32037037,1.32037037,1.335102992,1.335102992,1.364734406,1.364734406,41.0,41.0,8.0,8.0,39.43902439,39.43902439,40.21193853,40.21193853,41.77319715,41.77319715,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,14.0,14.0,1.0,1.0,13.92857143,13.92857143,13.96424004,13.96424004,14.03566885,14.03566885,1.98,1.98,0.2,0.2,1.95979798,1.95979798,1.969873092,1.969873092,1.990075375,1.990075375,14.355,14.355,1.405,1.405,14.2174852,14.2174852,14.28607714,14.28607714,14.42359352,14.42359352,759.875,759.875,330.125,330.125,616.453364,616.453364,684.4176357,684.4176357,828.4880996,828.4880996,nitr_gr
InBr,mp-22870,2.746750929,210.375,558.15,285.0,2.577730248,24.15142894,9.164127723,-0.671566143,-2.865871278,4.737182879,29.39717301,97.361,97.361,17.457,17.457,94.23092893,94.23092893,95.78317948,95.78317948,98.91365512,98.91365512,1.35,1.35,0.2,0.2,1.32037037,1.32037037,1.335102992,1.335102992,1.364734406,1.364734406,42.0,42.0,7.0,7.0,40.83333333,40.83333333,41.41255848,41.41255848,42.57933771,42.57933771,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,15.0,15.0,2.0,2.0,14.73333333,14.73333333,14.86606875,14.86606875,15.13274595,15.13274595,2.37,2.37,0.59,0.59,2.223122363,2.223122363,2.295386678,2.295386678,2.442334948,2.442334948,17.77,17.77,2.01,2.01,17.54264491,17.54264491,17.6559565,17.6559565,17.88331625,17.88331625,347.775,347.775,81.975,81.975,328.4524477,328.4524477,337.9756648,337.9756648,357.3056832,357.3056832,hal
InI,mp-23202,2.795288975,215.85,624.15,351.0,2.332128235,20.27687982,8.705397507,-0.466351018,-2.604197415,5.133000138,17.60125667,120.861235,120.861235,6.043235,6.043235,120.5590646,120.5590646,120.7100552,120.7100552,121.0122259,121.0122259,1.475,1.475,0.075,0.075,1.471186441,1.471186441,1.473091986,1.473091986,1.476905549,1.476905549,51.0,51.0,2.0,2.0,50.92156863,50.92156863,50.96076922,50.96076922,51.03920062,51.03920062,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,15.0,2.0,2.0,14.73333333,14.73333333,14.86606875,14.86606875,15.13274595,15.13274595,2.22,2.22,0.44,0.44,2.132792793,2.132792793,2.175959558,2.175959558,2.263183598,2.263183598,20.74,20.74,4.98,4.98,19.54422372,19.54422372,20.1332362,20.1332362,21.32951007,21.32951007,408.3,408.3,21.45,21.45,407.1731264,407.1731264,407.7361739,407.7361739,408.8630486,408.8630486,hal
InP,mp-20351,3.12553006,961.625,1335.15,1062.0,3.16677358,41.35567619,21.83959335,-0.205801459,-4.288286255,4.58162144,4.115419087,72.895881,72.895881,41.922119,41.922119,48.78664414,48.78664414,59.63510212,59.63510212,84.09086471,84.09086471,1.275,1.275,0.275,0.275,1.215686275,1.215686275,1.24498996,1.24498996,1.304319746,1.304319746,32.0,32.0,17.0,17.0,22.96875,22.96875,27.11088342,27.11088342,36.23534186,36.23534186,4.0,4.0,1.0,1.0,3.75,3.75,3.872983346,3.872983346,4.123105626,4.123105626,14.0,14.0,1.0,1.0,13.92857143,13.92857143,13.96424004,13.96424004,14.03566885,14.03566885,1.985,1.985,0.205,0.205,1.963828715,1.963828715,1.974385981,1.974385981,1.995557566,1.995557566,16.39,16.39,0.63,0.63,16.36578401,16.36578401,16.37788753,16.37788753,16.40210352,16.40210352,373.525,373.525,56.225,56.225,365.0617094,365.0617094,369.2691092,369.2691092,377.732943,377.732943,nitr_gr
InS,mp-19795,2.984594815,556.095,965.15,692.0,3.644284761,43.32891,19.17062596,-0.823120973,-3.935457771,4.77141557,14.7856211,73.4415,73.4415,41.3765,41.3765,50.13022841,50.13022841,60.67651251,60.67651251,84.29512841,84.29512841,1.275,1.275,0.275,0.275,1.215686275,1.215686275,1.24498996,1.24498996,1.304319746,1.304319746,32.5,32.5,16.5,16.5,24.12307692,24.12307692,28.0,28.0,36.44859394,36.44859394,4.0,4.0,1.0,1.0,3.75,3.75,3.872983346,3.872983346,4.123105626,4.123105626,14.5,14.5,1.5,1.5,14.34482759,14.34482759,14.4222051,14.4222051,14.57737974,14.57737974,2.18,2.18,0.4,0.4,2.106605505,2.106605505,2.142988567,2.142988567,2.216393467,2.216393467,15.645,15.645,0.115,0.115,15.64415468,15.64415468,15.64457734,15.64457734,15.64542265,15.64542265,409.055,409.055,20.695,20.695,408.007994,408.007994,408.5311616,408.5311616,409.5781684,409.5781684,chalc
InSb,mp-20012,2.902084518,131.385,798.15,525.0,2.66019125,24.88078556,13.5287971,-0.102700487,-3.543042145,5.384059459,1.805992901,118.289,118.289,3.471,3.471,118.1871491,118.1871491,118.2380636,118.2380636,118.3399145,118.3399145,1.5,1.5,0.05,0.05,1.498333333,1.498333333,1.499166435,1.499166435,1.500833102,1.500833102,50.0,50.0,1.0,1.0,49.98,49.98,49.989999,49.989999,50.009999,50.009999,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0,14.0,1.0,1.0,13.92857143,13.92857143,13.96424004,13.96424004,14.03566885,14.03566885,1.915,1.915,0.135,0.135,1.905483029,1.905483029,1.910235588,1.910235588,1.919752588,1.919752588,16.975,16.975,1.215,1.215,16.88803535,16.88803535,16.93146184,16.93146184,17.01842678,17.01842678,666.765,666.765,237.015,237.015,582.5132618,582.5132618,623.2170208,623.2170208,707.6380964,707.6380964,nitr_gr
K2O,mp-971,3.005673749,770.53,1013.15,740.0,2.979825487,30.19087722,13.63094179,-1.252955539,-3.408443327,2.291175837,82.02341305,27.54885,31.39866667,11.54945,20.7324,22.70691303,26.39556358,25.01098441,29.02728933,29.87187526,33.23319087,1.4,1.666666667,0.8,1.266666667,0.942857143,1.164705882,1.148912529,1.426698498,1.61245155,1.829389698,13.5,15.33333333,5.5,10.0,11.25925926,13.02857143,12.32882801,14.24073472,14.57737974,16.18641406,3.0,3.333333333,1.0,2.0,2.666666667,3.0,2.828427125,3.174802104,3.16227766,3.464101615,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,2.13,1.693333333,1.31,0.6,1.324319249,1.099012987,1.679523742,1.322499092,2.500599928,2.095900761,31.65,36.41333333,14.29,24.84,25.19805371,29.66222663,28.24036827,33.21318829,34.72645389,38.82583676,195.665,242.62,140.865,206.0866667,94.25213503,124.012131,135.8007511,183.7706042,241.0969524,276.5911072,ox
K2S,mp-1022,3.046553691,759.3433333,1113.15,840.0,2.94676818,19.07507452,14.15966585,-1.276160716,-3.17408997,1.760820776,53.90197138,35.58165,36.75386667,3.51665,15.3772,35.23408806,36.43439801,35.40744257,36.59729593,35.75500866,36.90310895,1.6,1.8,0.6,1.133333333,1.375,1.571428571,1.483239697,1.691538112,1.708800749,1.886796226,17.5,18.0,1.5,7.333333333,17.37142857,17.88235294,17.43559577,17.94220144,17.56416807,18.05547009,3.5,3.666666667,0.5,1.666666667,3.428571429,3.6,3.464101615,3.634241186,3.535533906,3.696845502,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,1.7,1.406666667,0.88,0.313333333,1.244470588,1.061337793,1.454510227,1.201570167,1.91426226,1.633115632,30.735,35.80333333,15.205,25.45,23.21289084,27.79668312,26.71045114,32.00254222,34.29041047,38.56660084,362.445,353.8066667,25.915,94.9,360.5920645,352.1979541,361.5173451,352.9886065,363.3702867,354.6492969,chalc
K2Se,mp-8426,3.03066043,684.13,1073.15,800.0,2.594181507,17.11118042,12.40614904,-1.096585479,-3.00215527,2.236225841,52.67942521,59.02915,52.38553333,19.93085,0.254466667,52.29961414,47.00885808,55.56259324,49.42055629,62.30312457,55.65379809,1.675,1.85,0.525,1.083333333,1.510447761,1.686666667,1.590597372,1.772206808,1.755348968,1.9150718,26.5,24.0,7.5,1.333333333,24.37735849,22.27586207,25.41653005,23.06722613,27.54087871,25.01999201,4.0,4.0,0.0,1.333333333,4.0,4.0,4.0,4.0,4.0,4.0,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,1.685,1.396666667,0.865,0.303333333,1.240949555,1.059628378,1.446029045,1.196894749,1.894056493,1.617333196,31.18,36.1,14.76,25.15333333,24.19290571,28.72562072,27.46515611,32.60256065,34.49710133,38.68929051,415.265,389.02,78.735,59.68666667,400.3367007,376.539195,407.7325349,382.4648312,422.6632471,396.0390897,chalc
K2Te,mp-1747,3.059620209,681.91,1147.15,874.0,2.441522433,13.73292263,11.83889111,-1.024018029,-2.81205097,2.450267309,33.60842367,83.34915,68.59886667,44.25085,16.4678,59.8559563,50.85598265,70.63245062,57.99476699,94.36746543,80.28929801,1.8,1.933333333,0.4,1.0,1.711111111,1.848,1.754992877,1.892304981,1.843908891,1.96977156,35.5,30.0,16.5,4.666666667,27.83098592,24.09756098,31.43246729,26.57685061,39.14715826,33.7934905,4.5,4.333333333,0.5,1.0,4.444444444,4.285714286,4.472135955,4.30886938,4.527692569,4.358898944,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,1.46,1.246666667,0.64,0.153333333,1.179452055,1.029083665,1.312249976,1.121886701,1.594114174,1.385015042,33.2,37.44666667,12.74,23.80666667,28.31121687,32.46370251,30.65831698,35.08293109,35.56047806,39.32589817,529.595,465.24,193.065,16.53333333,459.2127377,409.4566374,493.1498452,434.1707175,563.6887069,499.5806099,chalc
KBr,mp-23251,3.003094157,705.985,1007.15,734.0,2.911033795,19.76192081,9.328807366,-1.761645812,-3.135308555,2.624472422,68.17442582,59.50115,59.50115,20.40285,20.40285,52.50504508,52.50504508,55.89374351,55.89374351,62.90201221,62.90201221,1.675,1.675,0.525,0.525,1.510447761,1.510447761,1.590597372,1.590597372,1.755348968,1.755348968,27.0,27.0,8.0,8.0,24.62962963,24.62962963,25.78759392,25.78759392,28.16025568,28.16025568,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,1.89,1.89,1.07,1.07,1.284232804,1.284232804,1.557947368,1.557947368,2.171865558,2.171865558,32.86,32.86,13.08,13.08,27.65347535,27.65347535,30.14453848,30.14453848,35.36758403,35.36758403,301.165,301.165,35.365,35.365,297.0121827,297.0121827,299.0813836,299.0813836,303.2342996,303.2342996,hal
KH,mp-24084,2.82811185,497.88,673.15,400.0,1.768392335,18.28217554,7.662016786,-0.264939461,-2.440007265,1.44122857,37.8798641,20.05312,20.05312,19.04518,19.04518,1.965217408,1.965217408,6.277638131,6.277638131,27.65585838,27.65585838,1.225,1.225,0.975,0.975,0.448979592,0.448979592,0.741619849,0.741619849,1.565646831,1.565646831,10.0,10.0,9.0,9.0,1.9,1.9,4.358898944,4.358898944,13.45362405,13.45362405,2.5,2.5,1.5,1.5,1.6,1.6,2.0,2.0,2.915475947,2.915475947,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.51,1.51,0.69,0.69,1.194701987,1.194701987,1.343130671,1.343130671,1.660180713,1.660180713,28.68,28.68,17.26,17.26,18.29270572,18.29270572,22.90490777,22.90490777,33.47312355,33.47312355,175.27,175.27,161.26,161.26,26.90012723,26.90012723,68.66429421,68.66429421,238.1687647,238.1687647,hyd
KI,mp-22898,2.979616655,592.46,954.15,681.0,2.59996,14.78173826,8.254893238,-1.490958904,-2.80816291,2.972225316,57.10436013,83.001385,83.001385,43.903085,43.903085,59.77911139,59.77911139,70.4396837,70.4396837,93.89734173,93.89734173,1.8,1.8,0.4,0.4,1.711111111,1.711111111,1.754992877,1.754992877,1.843908891,1.843908891,36.0,36.0,17.0,17.0,27.97222222,27.97222222,31.73326331,31.73326331,39.81205847,39.81205847,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,1.74,1.74,0.92,0.92,1.253563218,1.253563218,1.476888621,1.476888621,1.968247952,1.968247952,35.83,35.83,10.11,10.11,32.97730394,32.97730394,34.37407162,34.37407162,37.22903437,37.22903437,361.69,361.69,25.16,25.16,359.9398117,359.9398117,360.8138447,360.8138447,362.5640381,362.5640381,hal
LaC2,mp-2367,3.4204756,-297.85,2633.15,2360.0,6.893161193,138.8175383,73.02472989,-0.161506875,-7.958022457,5.294806734,40.88142422,75.458085,54.30895667,63.447385,38.29469,22.10965105,17.26943435,40.84546399,27.16139027,98.58749036,80.79447882,1.325,1.116666667,0.625,0.183333333,1.030188679,0.890217391,1.168332145,0.984941033,1.465008532,1.262603131,31.5,23.0,25.5,15.0,10.85714286,8.55,18.49324201,12.70747075,40.52776826,33.27160952,5.0,4.0,3.0,1.333333333,3.2,2.666666667,4.0,3.174802104,5.830951895,4.898979486,8.5,10.33333333,5.5,8.333333333,4.941176471,6.3,6.480740698,8.377718728,10.12422837,11.56143013,1.825,2.066666667,0.725,1.333333333,1.536986301,1.771578947,1.674813422,1.926745479,1.963733689,2.176771309,13.84,10.99,8.55,3.936666667,8.558027457,7.096650689,10.88315671,8.557005528,16.26800848,13.6293837,2496.5,2931.0,1303.5,2135.666667,1815.902263,2198.545102,2129.178245,2582.671751,2816.313992,3178.220099,carb_gr
Li2O,mp-1960,3.233288082,1390.423333,1711.15,1438.0,4.279346947,81.23130708,69.25603534,-2.066696435,-4.754533493,1.962800156,77.97297329,11.4702,9.960466667,4.5292,0.7058,9.681769751,8.555655299,10.53811346,9.16887239,12.33203717,10.83721616,1.025,1.166666667,0.425,0.766666667,0.848780488,0.98490566,0.932737905,1.080510732,1.109617051,1.233558538,5.5,4.666666667,2.5,0.666666667,4.363636364,3.789473684,4.898979486,4.160167646,6.041522987,5.228129047,2.0,2.0,0.0,0.666666667,2.0,2.0,2.0,2.0,2.0,2.0,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,2.21,1.8,1.23,0.493333333,1.525429864,1.286717557,1.836082787,1.489373188,2.529229132,2.141214609,15.19,14.46666667,2.17,2.893333333,14.88,14.20363636,15.03420101,14.33036426,15.34421715,14.61061714,254.245,320.7266667,199.445,284.1933333,97.78840095,132.412498,157.6775571,224.2674908,323.1390228,371.7850061,ox
Li2S,mp-1153,3.083197934,779.2366667,1211.15,938.0,3.71362258,40.49737117,35.1676692,-1.557234552,-3.987513077,1.62955104,47.2707576,19.503,15.31566667,12.562,6.061,11.41173999,9.394682712,14.91855104,11.56001624,23.19850972,19.36077811,1.225,1.3,0.225,0.633333333,1.183673469,1.260869565,1.204159458,1.28108713,1.245491871,1.317193987,9.5,7.333333333,6.5,3.333333333,5.052631579,4.114285714,6.92820323,5.241482788,11.51086443,9.556847458,2.5,2.333333333,0.5,0.333333333,2.4,2.25,2.449489743,2.289428485,2.549509757,2.380476143,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,1.78,1.513333333,0.8,0.206666667,1.420449438,1.235374593,1.590094337,1.353185345,1.951512234,1.690877484,14.275,13.85666667,1.255,3.503333333,14.1646655,13.76138385,14.21972574,13.80801154,14.33006106,13.90709291,421.025,431.9133333,32.665,173.0066667,418.4907034,429.6008202,419.7559391,430.7754737,422.2902472,433.0099005,chalc
